X,Y,OBJECTID,BUSINESS_ID,NAME,ADDRESS,CITY,STATE,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE_NUMBER,SHAPE
2050951.0989729,741499.634646803,4007732,1C3F4999-5056-A20B-FADA3010FBFB557C,Jersey Mike's #3005,957 High House RD ,CARY,NC,27513,35.78724984,-78.82820426,19194610660,
2053073.68462273,768068.892203718,4007733,7E874403-DFCB-9832-60A4D5308692B4D1,"""Fairfield Inn &amp; Suites RDU Foodservice""",2750 Slater RD ,MORRISVILLE,NC,27560,35.86023208,-78.82088575,19194682660,
2104775.4480169,741059.193926632,4007734,489E5337-5056-A20F-9E33A0D0334A7C11,SULLIVANS STEAK HOUSE,410 GLENWOOD AVE ,RALEIGH,NC,27603-1365,35.78564875,-78.64672697,19198332888,
2049643.89948757,686079.58078897,4007735,D903AC12-5056-A20F-9E99BB00C17EF1C7,Skrimp Shack #21,7224 GB Alford HWY ,HOLLY SPRINGS,NC,27540,35.63499737,-78.83292633,19193353924,
2055980.45866482,747815.245375127,4007736,4E533884-5056-A20B-FAE85D7848DA1A45,EASTERN CHINA CHINESE RESTAURANT,9585 Chapel Hill ,MORRISVILLE,NC,27560,35.8045755,-78.81120592,19193198998,
2046158.02358532,687581.003311053,4007737,95E5F94C-0EBD-40C1-5A87E8219DEEB75E,Sheetz #659,1100 Avent Ferry RD ,Holly Springs,NC,27540,35.63913796,-78.84464992,19195528044,
2094037.78314057,782101.484873384,4007738,DD6FBEFB-5056-A20B-FAA13FA046D21D15,Nancy's Pizzeria,8111-137 Creedmoor RD ,RALEIGH,NC,27613,35.8985009,-78.68248846,19198709777,
2135090.28108789,806940.247531712,4007739,B9C199B9-1E7E-4DBC-850D-FF8138B721BA,Marco's Pizza,11712 RETAIL DR,WAKE FOREST,NC,27587-7349,35.96629663,-78.54349375,,
2115536.65615323,760214.991901055,4007740,BB9FBBBD-BDE9-07FF-DA89ABBE42CA4C7E,Manhattan Pizza,"""1600 Ronald Dr"," Ste 101""",RALEIGH,NC,27609,35.83816391,-78.61018997,19193073328,
2105118.92928532,738210.847261131,4007741,7C5D899D-F7E2-7ED0-3F92012D21BDFBB9,Barcelona Wine Bar,430 W Martin ST ,RALEIGH,NC,27603,35.77782018,-78.64560315,19198085400,
2114616.13076331,729587.667329043,4007742,71935FA8-67C4-41CA-B788-3EDE3019B544,Domino's #5577,1600 CROSS LINK RD,RALEIGH,NC,27610,35.75403243,-78.61369782,19198288500,
2052045.26443549,692930.623189211,4007743,7E13D57C-AA21-0180-37A547DD14211CAB,The Blind Pelican,120 Bass Lake RD ,HOLLY SPRINGS,NC,27540,35.65380862,-78.824804,19842252471,
2053612.72521131,748941.141089216,4007744,C996A258-6FCE-437A-947F-768C2FE0A5A0,Hickory Tavern,3201 VILLAGE MARKET PL,MORRISVILLE,NC,27560,35.80768075,-78.81918416,19194683808,
2061067.44652231,696787.347759217,4007745,D7F8B3CC-5056-A20F-9E70568A59043412,Triangle Wine Company,4204 Lassiter RD ,Holly Springs,NC,27540,35.66435704,-78.79440651,19192679830,
2044377.20595273,721761.76729846,4007746,D8C6146F-5056-A20F-9EC987A77E438D66,Peak of the Vine,301 N Salem ST ,Apex,NC,27502,35.73305294,-78.85047017,19192679828,
2148259.82791148,745589.96373646,4007747,D91AF97A-5056-A20F-9E60381E8F3DA9A3,Sheetz #664,6030 Village Park DR ,KNIGHTDALE,NC,27545,35.79758258,-78.50003518,19192954217,
2104433.26398998,718339.757738292,4007748,1DD25C41-5056-A20F-9E42A2F5CD4DFC8F,Walking Crab,1549 US 70 W ,GARNER,NC,27529,35.72323486,-78.64815222,19199773515,
2061067.44652231,696787.347759217,4007749,9558D6AC-D191-7A82-FE923F1537B2AE9B,Eggs Up Grill #31,4216 Lassiter RD ,Holly Springs,NC,27540,35.66435704,-78.79440651,19194954530,
2093220.19488072,743893.426119044,4007750,DEBB3C47-05DD-4E90-B561-10FCAD2EC628,Hieu Bowl,3701 HILLSBOROUGH ST,RALEIGH,NC,27607,35.79354192,-78.68565747,19194247868,
2090285.14792931,734128.536528125,4007751,E3408A99-B616-457A-8E65-3FD66615F8C3,Bumble Tea,3221 AVENT FERRY RD,RALEIGH,NC,27606,35.76674009,-78.69565546,19198968114,
2048179.41488373,686539.711758465,4007752,24894B82-5056-A20B-FA55948434F07F49,"""HAMPTON INN &amp; SUITES BREAKFAST HOLLY SPRINGS""",1050 S MAIN ST ,HOLLY SPRINGS,NC,27540,35.63626822,-78.83785243,19195527610,
2102468.79350948,719275.893989384,4007753,2A43E78A-5056-A20B-FA4DC3B35CAE654C,Panda House Chinese Restaurant,1462 Garner Station BLVD ,RALEIGH,NC,27603,35.72582568,-78.65475972,19197793588,
2077335.76766014,746910.203878134,4007754,AA65B34C-3A71-4D6C-AF53-C56B4B8C7172,Drive Shack,6901 PLAY GOLF WAY,RALEIGH,NC,27607,35.80195625,-78.73919345,19843298230,
2112406.82678299,754070.492707133,4007755,ACF87CE6-71A7-4470-BA43-C202A63C2625,Cava Midtown,1100 Merchantile DR ,RALEIGH,NC,27609,35.82131683,-78.62082881,19192764591,
2107169.20274381,722192.041700378,4007756,51E5D71A-5056-A20B-FAE154427DB906A3,"""Wake County Detention Center Kitchen &amp; Staff""",3301 Hammond Rd,RALEIGH,NC,27603,35.73379135,-78.63888739,19192557120,
2121427.21884714,753431.317476302,4007757,23572035-5056-A20F-9EBFC72F661A39CD,Lunchbox Deli,"""2816 Trawick Rd"," Ste 105""",RALEIGH,NC,27604,35.81946241,-78.59041041,19198727882,
2109139.12760973,737154.081986219,4007758,9B150860-38DD-4D12-9638-955CF174E3BC,Alimentari,500 E DAVIE ST,RALEIGH,NC,27601,35.77487676,-78.63206282,19193160468,
2045376.9664204,752697.948208138,4007759,819FD0F2-B2A5-D05D-58F319652F81EA67,DUNKIN' DONUTS BASKIN ROBBINS #344346,3570 DAVIS DR ,MORRISVILLE,NC,27560,35.81803975,-78.84694074,19194694788,
2140112.30221181,802022.882366464,4007760,49CBCCF3-901C-4222-AB4D-88CE72C0FECB,Planet Smoothie,2808 ROGERS RD,WAKE FOREST,NC,27587,35.95272354,-78.52660249,19842370016,
2151304.89728065,746028.580969468,4007761,EA4042F9-5056-A20F-9E7850A562AE00BB,Dunkin Donuts/Baskin Robbins #331785,7137 KNIGHTDALE BLVD ,KNIGHTDALE,NC,27545,35.798745,-78.48975911,19192179603,
2110446.1079354,751009.342989549,4007762,3484A8ED-9F91-4A8D-8BA1-E2A953B67E5D,Brew Coffee Bar,2310 BALE ST,RALEIGH,NC,27608,35.81292749,-78.6274814,19195396372,
2106608.38988906,759958.54818821,4007763,6F129072-FA70-47E3-8B85-30421502C1D4,Rosewater Kitchen and Bar,110 PARK AT NORTH HILLS ST,RALEIGH,NC,27609,35.83755199,-78.64031598,19194247886,
2033531.28145039,769500.717752129,4007764,7E7A48C8-19D8-4782-9659-CC249B95560E,The Opening Bell,7033 LOUIS STEPHENS DR,MORRISVILLE,NC,27560,35.86424465,-78.88683231,,
2096086.46965998,738375.90336147,4007765,C6C4693A-C65E-998A-13599AFBED9E1F44,NAFKOT ETHIOPIAN RESTAURANT,2109-146 AVENT FERRY RD ,RALEIGH,NC,27606-2198,35.77835842,-78.67605304,19198868815,
2098864.24002306,741788.734134212,4007766,08E98651-844D-45CA-8CEB-512A919675DE,Mezeh Grill,2316 HILLSBOROUGH ST,RALEIGH,NC,27607-7384,35.78770917,-78.66664947,19193863435,
2046258.97253039,743490.649693638,4007767,FB6AFCDC-90DB-40D7-92DB-CCD715326BE7,Nukkad Restaurant,1710 HIGH HOUSE RD,CARY,NC,27513,35.79274101,-78.84401449,19193789083,
2099003.23941699,741743.978646293,4007768,AFC86D0A-5056-A20F-9E5AACD8E8950442,MOGE TEE,2304 Hillsborough ST ,RALEIGH,NC,27607,35.78758493,-78.6661813,19842009008,
2110654.38934298,737853.752502888,4007769,00175C79-A6E9-D71E-CBE709BB1E008FD4,Hady International Food,717-199 E MARTIN ST ,RALEIGH,NC,27610,35.77678342,-78.62694565,19197411111,
2054361.15416065,745889.032035962,4007770,4EBF4325-30F9-4768-B0EC-9419085CB9D9,Chandelier Catering,1077 DARRINGTON DR,CARY,NC,27513,35.799292,-78.81667901,13362022792,
2104433.26398998,718339.757738292,4007771,C1E25493-5056-A20F-9E068B31A8CDC3BD,Firehouse Subs #487,1551 US 70  HWY W ,GARNER,NC,27529,35.72323486,-78.64815222,19196624801,
2061428.82079956,670833.088644221,4007772,8A67DC41-EEEC-4F3F-B6F0-8CE4D8BDF2C1,"""Aviator Pizzeria &amp; Beer Shop""",601 E BROAD ST,FUQUAY VARINA,NC,27526-1709,35.59304771,-78.79337176,19193468206,
2049331.27806556,691248.618023053,4007773,CED6A962-66F6-4BF8-B551-6A80AC45F0E0,Sir Walter Coffee + Kitchen,242 S Main ST ,HOLLY SPRINGS,NC,27540-9094,35.64920029,-78.83394934,19193902150,
2052806.18056457,749863.69239372,4007774,D14C1D6C-9557-400D-BDAA-791FC3C01DB9,Fusion Nine,1012-150 MORRISVILLE PKY ,MORRISVILLE,NC,27560-9367,35.81021926,-78.82189875,19844650060,
2120993.11472848,785128.165499792,4007775,427618FB-F5C4-E43A-FB711F8224D4D583,Pizza Hut,10911-111 RAVEN RIDGE RD ,RALEIGH,NC,27614,35.90654489,-78.59143464,19198477377,
2091145.89784823,740293.072427377,4007776,6984A98C-706A-41D6-B00A-46B9AEBC4670,Afghan Kabab,3933 WESTERN BLVD,RALEIGH,NC,27606,35.78366859,-78.69268962,19197030004,
2122389.12407556,791657.289580628,4007777,CDA9DF87-5056-A20B-FAC251622D0FFCB6,Verena at Bedford Falls,1580 DUNN RD,RALEIGH,NC,27614-9308,35.92446548,-78.5866289,19198467216,
2134607.62621331,798924.311791971,4007778,946B5DA7-5056-A20B-FA20AAD2AA246730,Casa Cubana,10901 Forest Pines DR ,RALEIGH,NC,27614,35.94428213,-78.54524884,19194358556,
2149011.94451748,807800.041743875,4007779,55239592-58AA-4335-8C32-4C11217B2386,Burger King #27555,923 GATEWAY COMMONS CIR,WAKE FOREST,NC,27587,35.96847362,-78.49643475,19195543008,
2095785.32557723,742282.903093383,4007780,B7DB604C-5A10-47DD-B09E-4ABBB337C6C8,Cha House,3001 HILLSBOROUGH ST,RALEIGH,NC,27607,35.78909475,-78.67702546,19195941980,
2054643.34027606,745873.449061885,4007781,259C1031-58B8-4652-8A68-B363174AF356,Honey Pig,1065 DARRINGTON DR,CARY,NC,27513,35.79924776,-78.8157275,19192340088,
2115536.65615323,760214.991901055,4007782,668F24F8-9FC9-8803-84B1BCE8742C0775,Las Marias Tacos Y Pupusas Restaurant ,1600 Ronald DR ,RALEIGH,NC,27609,35.83816391,-78.61018997,19199778149,
2116975.74776323,738579.365224883,4007783,71C86102-5056-A20F-9EC63F9737F95FDC,Chuan Cafe,2004 NEW BERN AVE ,RALEIGH,NC,27610,35.77870975,-78.60562466,19195941772,
2037905.72972248,746846.186617717,4007784,515C1919-5056-A20B-FA56BCF5E506A3A6,BREEZE THRU #30005,5016 Commons Hill DR ,CARY,NC,27519,35.80199242,-78.87216706,19194628316,
2107631.67918107,737767.628659382,4007785,8523E445-959E-1265-0262363A18FAF21E,"""42 &amp; LAWRENCE""",134 E MARTIN ST ,RALEIGH,NC,27601,35.77657759,-78.63713722,19193221668,
2033219.90313615,763000.785542041,4007786,71B0F9A4-5056-A20B-FA1FC93B07B43E4F,STARBUCKS #23309,1015 PARKSIDE MAIN ST ,CARY,NC,27519,35.84638883,-78.88790797,19194668062,
2067676.17346232,670680.055485711,4007787,EA00E0C9-5056-A20B-FA7C5040465068AF,DAIRY QUEEN FUQUAY #40925,1408 N MAIN ST ,FUQUAY VARINA,NC,27526-8901,35.59258972,-78.77235878,19195673738,
2042054.95272323,759094.220520541,4007788,E1E59025-5056-A20B-FA4D890D35DB3303,QUICKLY,4141 DAVIS DR ,MORRISVILLE,NC,27560,35.8356255,-78.85811524,19844650347,
2106144.04042406,737811.337233379,4007789,AF05CCAA-5056-A20F-9E97A506F6911DC8,WHISKEY KITCHEN,201 W MARTIN ST ,RALEIGH,NC,27601,35.77671251,-78.64215198,19198033181,
2132037.72977832,749015.325324044,4007790,49CA2967-5056-A20B-FA52790873452356,THE SAND TRAP AT HEDINGHAM,4801 Harbour Towne DR ,RALEIGH,NC,27604,35.80720509,-78.55468707,19195787051,
2118168.73914364,763672.020420045,4007791,B880B002-5056-A20F-9EAE666E2E41AF46,SONIC DRIVE-IN #4349,4648 Atlantic AVE ,RALEIGH,NC,27604,35.84763241,-78.60126281,19198765185,
2077611.13193882,776918.874175638,4007792,4A0C7A85-5056-A20B-FAA20B0BD6C71FCF,THE LUXURY BOX,851 CANTILEVER WAY ,RALEIGH,NC,27613,35.88439504,-78.73799772,19199007955,
2130860.75739473,745913.79182896,4007793,64FF764D-5056-A20F-9E8FC59C6CE0714B,WING STOP,4531-100 NEW BERN AVE ,RALEIGH,NC,27610,35.79869883,-78.558703,19195616161,
2052826.88721606,749463.541291133,4007794,BB925336-E1B3-6DC4-B01A3FFB12A33B7E,SHEETZ #600,1019 MORRISVILLE PKY ,MORRISVILLE,NC,27560,35.80911983,-78.82183134,19193880394,
2049643.89948757,686079.58078897,4007795,C49DE97B-0B8D-AFB8-C69EC351D03BCBE0,LOS POS,7256 GB ALFORD HWY ,HOLLY SPRINGS,NC,27540,35.63499737,-78.83292633,19197627738,
2092642.72261047,740595.856926799,4007796,967BB25D-5056-A20F-9E90BB09136A6924,WENDY'S #6325,3715 WESTERN BLVD ,RALEIGH,NC,27606,35.78448759,-78.6876397,19198213099,
2096086.46965998,738375.90336147,4007797,C6731B42-5056-A20F-9E0FB57F46FE944B,DALAT ASIA GRANDMA'S KITCHEN,2109-110 AVENT FERRY  RD ,RALEIGH,NC,27606,35.77835842,-78.67605304,19198327449,
2052732.19744481,725477.460326388,4007798,9B3381FC-F9B8-51AE-BEB3F8D771CF8E74,WENDY'S #6300,1900 LAKE PINE DR ,APEX,NC,27602,35.74322335,-78.82229551,19193878640,
2054606.53916857,748193.013320386,4007799,7F1101EA-5056-A20B-FA1C0B2D212694C3,TARGET CAFE #2721,3001 MARKET CENTER DR ,MORRISVILLE,NC,27560,35.80562042,-78.81583709,19193792180,
2124495.17432539,764670.76251705,4007800,CABB7D6C-5056-A20B-FA71F6B76A8FBC31,WENDY'S #6327,4750 CAPITAL  BLVD ,RALEIGH,NC,27604,35.85030449,-78.57990149,19198769228,
2044709.9618489,696141.87824963,4007801,0016E3A4-C41E-5D95-62270FF36CEE34BB,"""RISE BISCUITS &amp; DONUTS""",169 GRAND HILL PL ,HOLLY SPRINGS,NC,27540,35.66266429,-78.84947984,19195867343,
2060436.76208815,697673.82958205,4007802,7D7C5712-FD5B-236D-5F4614F218C022F9,SPRINGS PIZZA AND WINGS,5217 SUNSET LAKE RD ,HOLLY SPRINGS,NC,27540,35.66679612,-78.79652369,19193638852,
2124584.6032804,759285.969808966,4007803,6795415F-5056-A20F-9E6BA3AB6CE5EC85,MAR-Y-SOL,4020 CAPITAL BLVD ,RALEIGH,NC,27604,35.83551025,-78.57967665,19194310505,
2033120.07787648,762185.555217132,4007804,F4A298E1-5056-A20B-FAE0732EC4C2A96D,UNCLE MADDIO'S #31,7157 O'KELLY CHAPEL  RD ,CARY,NC,27519,35.8441495,-78.8882479,19192346447,
2092045.32419898,744125.233070135,4007805,006116DD-9E96-3435-4D8F98B113703C31,ALBARAKA GRILL,3815 HILLSBOROUGH ST ,RALEIGH,NC,27607,35.79418891,-78.68961671,19197588118,
2050725.57153681,727007.154445469,4007806,324FF6A5-E5E6-778B-43F6D70143623265,"""RUCKUS PIZZA"," PASTA &amp; SPIRITS APEX""",1055 PINE PLAZA DR ,APEX,NC,27523,35.74743561,-78.82904884,19194466333,
2122446.54292397,756482.512817457,4007807,680D56FA-5056-A20B-FA439570951C03FA,NEW CHINA EXPRESS,3501 Capital BLVD ,RALEIGH,NC,27604-3366,35.82783317,-78.58692931,19198789288,
2065578.84005857,724212.061282381,4007808,746C4EAD-DC27-7E07-8F4FB59746FE6DB6,BURGER KING #8018,313 COLONADES WAY ,CARY,NC,27511,35.73967601,-78.77901268,19192338681,
2106645.31435589,760184.514271721,4007809,FF226F10-EACE-A12E-4DE091FCA047E281,AC MARRIOTT FOOD SERVICE,101 PARK AT NORTH HILLS ,RALEIGH,NC,27609,35.83817241,-78.64018864,19195712500,
2065107.64283822,747031.831587628,4007810,89FC2D0D-F8B6-1C0B-3A6408A6131943F1,AROMA KOREA,160 NE MAYNARD  RD ,CARY,NC,27513,35.80237168,-78.78043043,19196502696,
2140578.76945473,802232.364230961,4007811,82F6868C-5056-A20F-9E34419305CF5F3B,MOD PIZZA #7006,2815 ROGERS RD ,WAKE FOREST,NC,27587,35.95329289,-78.52502308,19192631211,
2053178.15423006,751534.991544545,4007812,ADFC6E3C-5056-A20B-FA23B857BD5C80ED,FAMOUS TOASTERY WESTIN CORNERS,9928 CHAPEL HILL RD ,MORRISVILLE,NC,27560,35.81480892,-78.820634,19192341860,
2145749.58194773,799642.741785541,4007813,82E4281C-5056-A20F-9EAE63907128D36F,CHRONIC TACOS,1000 FORESTVILLE RD ,WAKE FOREST,NC,27587,35.94610971,-78.50759601,19195545965,
2064019.68799314,724054.633775711,4007814,003782E7-BB84-A01F-28870543D55A87C9,HAMPTON INN RALEIGH/CARY BREAKFAST,201 ASHVILLE AVE ,CARY,NC,27518,35.73925293,-78.78426784,19198595559,
2102630.23675615,716994.751570046,4007815,6A56D3A6-39B8-4C77-937C-52314066870C,Golden Krust,4412 FAYETTEVILLE RD,RALEIGH,NC,27603,35.71955708,-78.65424256,19193224191,
2104481.71599281,775636.347213134,4007816,EBD388E5-5056-A20F-9E0DDE9B76600253,TIKI HUT CAFE,7409 SIX FORKS RD ,RALEIGH,NC,27615,35.88064315,-78.64730313,19193078495,
2104405.92185307,739122.273259804,4007817,314504FA-78C8-4875-AE64-61EFA55ACBDE,Zambrero #401,1 GLENWOOD AVE,RALEIGH,NC,27603-2578,35.7803311,-78.64799606,,
2045265.41841514,769958.730615631,4007818,6FE7F432-D3FC-8DD7-4DBAE9711DB74651,Naga's South Indian Cuisine,1000 LOWER SHILOH WAY ,MORRISVILLE,NC,27560,35.86545974,-78.8472274,19197483152,
2056073.16025107,679156.671734542,4007819,3FA4FF63-067B-4C08-9EFC-4672A2CCAC7E,Taqueria La Costena,101 DICKENS RD,FUQUAY VARINA,NC,27526,35.61594555,-78.81133335,19192449788,
2102022.18088564,739424.980987713,4007820,1AF3BE99-9B8C-A5C6-34355B882EF99F25,Irregardless cafe,901 W MORGAN ST ,RALEIGH,NC,27603-1511,35.78118568,-78.65602922,19198338898,
2089803.57868248,751539.176247463,4007821,BA3F2F94-1FF5-409C-925E-9DD94F79F7CA,First Watch,4035 LAKE BOONE TRL,RALEIGH,NC,27607,35.81457601,-78.6970997,,
2065085.3699169,722753.249895543,4007822,10759D2B-F596-9562-710E3F7B03BC90A0,PIZZA HUT #9214,2026 KILDAIRE FARM RD ,CARY,NC,27518,35.73567118,-78.78068643,19198517777,
2123726.60237172,772985.381386459,4007823,899FFBFE-DEEF-41C7-B3C6-048B1FEDE4DB,"""Crab du Jour Cajun Seafood Restaurant &amp; Bar""",6320 PLANTATION CENTER DR,RALEIGH,NC,27616,35.87315531,-78.5823769,19198032016,
2112057.26678656,780928.972126544,4007824,05A78428-BFCE-4CAD-787F8DCBDA1A8436,Zanyu Asian Noodles,8450 HONEYCUTT RD ,RALEIGH,NC,27615,35.89510631,-78.62166264,19198031340,
2132037.72977832,749015.325324044,4007825,DE105863-5056-A20F-9EB2CFEC4D92661A,Mission Beef and Brews,4801 Harbour Towne DR ,RALEIGH,NC,27604,35.80720509,-78.55468707,19195518185,
2111840.36531748,771509.99293305,4007826,5A4D86F3-5056-A20B-FAC45685FDC551F0,"""Rise Biscuits &amp; Donuts""",6325-33 FALLS OF NEUSE RD ,RALEIGH,NC,27615,35.86923291,-78.62251588,19842005751,
2130299.72898923,797621.034542888,4007827,F6C39999-F8B8-4AE2-B61B-D85C8F2DE77B,Subway,13200 FALLS OF NEUSE RD,RALEIGH,NC,27614,35.94075522,-78.55982173,,
2076253.44075656,734678.103342384,4007828,33EABC34-3166-4650-B274-D50073EB54F7,Olive Tree Market,270 Nottingham DR ,CARY,NC,27511,35.76835892,-78.74295028,19194810321,
2127083.63469964,770202.051651299,4007829,50E44F7B-4DF1-4BA2-B505-5C0A024F3EDB,Japan XO,7811 MIDDLE POYNER DR,RALEIGH,NC,27616,35.86546965,-78.57108641,19199165150,
2097834.33099365,742089.897901967,4007830,501E520A-5056-A20B-FAA20458BD62494D,POKE BAR,2604  Hillsborough  ST ,RALEIGH,NC,27607,35.788546,-78.67011872,19198037164,
2112534.43446739,754804.410530627,4007831,C7AB9C18-F0AA-97DB-689D00522FAB7FC0,Tropical Smoothie Cafe,3004 Wake Forest  RD ,RALEIGH,NC,27609,35.82333174,-78.6203889,19199165190,
2091626.10128415,740422.752614215,4007832,1894B300-5056-A20F-9E53DAF1738C63E9,Mecca Market,3913 Western BLVD ,RALEIGH,NC,27606,35.78402076,-78.6910692,19196131286,
2111312.90803906,743556.118722796,4007833,821174F6-5056-A20B-FAEDE4E0420AC2ED,The Optimist,1000-109 Brookside DR ,RALEIGH,NC,27604,35.79244258,-78.62465289,19198968988,
2122740.00034231,757118.979064211,4007834,84F10844-5056-A20B-FAA4DE4C0FB1F45E,The Dominican Restaurant,"""3601 Capital BLVD"," Ste 107""",RALEIGH,NC,27604,35.82957833,-78.5859304,19199770029,
2130299.72898923,797621.034542888,4007835,020AE7F0-5056-A20B-FA3769CD7C9C7CBB,D's Bottle Shop,13200 Falls of Neuse RD ,RALEIGH,NC,27614,35.94075522,-78.55982173,19194357034,
2118413.14383857,784639.378419638,4007836,6775AEBC-F299-2318-F900F5CC2002E220,Kwench Juice Cafe ,9660-142 Falls of Neuse RD ,RALEIGH,NC,27615,35.90523097,-78.60015315,19198030104,
2117674.8198559,763810.391862467,4007837,551C0B5F-5056-A20B-FA7C8ECE7B5CBC96,Seoul Garden,4701-131 Atlantic Ave,RALEIGH,NC,27604,35.84801798,-78.60292756,19198509984,
2112196.95646781,756811.259207219,4007838,5C3F3D28-5056-A20F-9ED2D4C07815B1B0,Hyatt Place North Raleigh-Midtown Food Service,1105 Navaho DR ,RALEIGH,NC,27609,35.82884857,-78.62150149,19198779997,
2089180.27087398,696497.866382793,4007839,8F2B2541-5056-A20F-9EA1F54C97F27B74,Smoothies +,8105 Fayetteville RD ,RALEIGH,NC,27603,35.66336494,-78.69976354,19109224011,
2107139.74118856,737588.902310804,4007840,052DFCF9-04B9-343C-B51F7222A282A6F8,Flying Mayan #1,319 Fayetteville ST ,RALEIGH,NC,27601,35.77609151,-78.63879789,19196151574,
2123057.27890722,709507.880717054,4007841,CF580594-09CD-4A29-9EDA-CC4A48E58A39,Wing Stop #1542,51 CABELA DR,GARNER,NC,27529,35.69877319,-78.58553066,19192309464,
2049331.27806556,691248.618023053,4007842,EB89BB1A-C1C5-4FBD-BCC5-7E86ABE63C16,Vieni Ristobar,242 S MAIN ST,HOLLY SPRINGS,NC,27540-6052,35.64920029,-78.83394934,19842251134,
2145749.58194773,799642.741785541,4007843,9E482EEF-9828-64FA-8C94F54FFB52C92B,Chubby's Tacos,1000 Forestville RD ,WAKE FOREST,NC,27587,35.94610971,-78.50759601,19195545965,
2064450.58050406,731273.121635303,4007844,6F6B4389-5056-A20F-9E1314582AEC9104,V PIZZA,1389 Kildaire Farm RD ,CARY,NC,27511,35.75908185,-78.7827626,19196501821,
2098598.96496306,741866.254320383,4007845,90E011D1-D10F-4C27-AA72-5962FB80103A,Umami Asian Bistro and Sushi,2420 HILLSBOROUGH ST,RALEIGH,NC,27607,35.78792458,-78.66754304,19198968020,
2111809.57502472,770431.928816214,4007846,EA77AB47-5BF5-4F0A-9F42-04D90BDDCAC9,Mezeh Grill Spring Forest,832 SPRING FOREST RD,RALEIGH,NC,27609,35.86627157,-78.62263364,,
2094854.50493231,725887.822366551,4007847,3F93DE2F-5056-A20B-FA99288280040B41,China Wok,2720 Lake Wheeler RD ,RALEIGH,NC,27603,35.74406085,-78.68034205,19198213038,
2124887.36973523,772109.023559138,4007848,BE65BAF7-5056-A20F-9E717B714391A0E7,Subway #2017,"""6320  Capital Blvd"," Ste 133""",RALEIGH,NC,27616,35.87073431,-78.57847149,19198781777,
2110446.1079354,751009.342989549,4007849,2E714E27-F153-4CDD-BADC-F4316E2A76E2,Bendito,2330-112 BALE ST,RALEIGH,NC,27608,35.81292749,-78.6274814,19842006521,
2103286.70657182,717909.971196294,4007850,8A7B1A96-B790-48E9-8DDB-2E444407CAAB,Chipotle Mexican Grill - Garner,4203 FAYETTEVILLE RD,RALEIGH,NC,27603,35.72206519,-78.65202015,19196628393,
2201918.52243115,758960.719803303,4007851,354379EB-F733-47F0-92E8-FE790EA910A2,Smithfield's Chicken 'N' Bar-B-Q,121 WAKELON ST,ZEBULON,NC,27597,35.83343798,-78.31878174,19192697009,
2099449.50131974,733211.436000139,4007852,FD14B7E3-9EDD-0197-62A45A088E2CE769,Nancy Jo's Deli,1209 Agriculture ST ,RALEIGH,NC,27603,35.76413944,-78.66477376,19198288367,
2065085.3699169,722753.249895543,4007853,FE663A23-C528-9C7E-BF73A63844485F36,TROPICAL SMOOTHIE CAFE,2028 KILDAIRE FARM RD ,CARY,NC,27518,35.73567118,-78.78068643,19199779506,
2110776.71521381,780265.532836631,4007854,9C72225C-5056-A20B-FA0730B84A645187,The Arepa Bar ,7909 FALLS OF NEUSE RD ,RALEIGH,NC,27615,35.89329706,-78.62599455,19194803190,
2107169.20274381,722192.041700378,4007855,797A457B-5056-A20F-9E53EE67111D47EC,Wake County Detention Center - Summit Food Service,3301 Hammond Rd,RALEIGH,NC,27603,35.73379135,-78.63888739,19192257385,
2046047.93391047,716912.615579471,4007856,D25BB9B5-5056-A20F-9E422E214AB9B08D,Peak City Hots,841 Perry  RD ,APEX,NC,27502,35.71972361,-78.84486616,19194466344,
2062639.63924406,670016.81435813,4007857,D435003B-8B33-41BA-B90B-1E343E59CA02,Little Portugal,736 N MAIN ST ,FUQUAY VARINA,NC,27526,35.59079805,-78.78930477,19195867144,
2095592.51789197,733057.794575125,4007858,D9A519C3-BABD-38C6-FE7C32A1C9864858,"""FLASK &amp; BEAKER AT STATEVIEW HOTEL""",2451 Alumni DR ,RALEIGH,NC,27606,35.76375243,-78.67777654,19197430055,
2119100.48137465,726899.320999712,4007859,3852D751-5056-A20F-9E31BBDDB9B7BB8F,"""Jonathan's Sports Lounge &amp; Grill""",3400 New Birch DR ,RALEIGH,NC,27610,35.74659784,-78.59862056,19196925095,
2044396.04646623,756437.758641884,4007860,B506498E-A59C-417B-8ADD-0511D814B753,Wegmans #139 Main Kitchen/Sushi/Burger Bar/Skullery/Finished Product Cooler,3710 DAVIS DR,CARY,NC,27519,35.82831809,-78.85023041,19194150210,
2065000.00755481,740649.494942874,4007861,3BA4F437-5056-A20B-FA45AF837F12FF31,Peck and Plume,301 S ACADEMY ST ,CARY,NC,27511,35.78483825,-78.78084094,19196705000,
2135901.25682814,798390.095668793,4007862,01BAEDF6-AB6D-414C-ADAC-49579A3C69F4,Moe's Southwest Grill #283,10760 WAKEFIELD COMMONS DR,RALEIGH,NC,27614,35.94279822,-78.54088691,19195703222,
2113031.17920882,754459.392519876,4007863,E2E34D07-7C43-4D0D-B353-252BCB0D1F21,"""Hampton Inn &amp; Suites-Raleigh Midtown (Food Service)""",1229 WAKE TOWNE DR,RALEIGH,NC,27609-7495,35.82237867,-78.61871772,19198314700,
